Subject_ID,Age,Gender,Skill_Level,Hand_Dominance,Stroke_Type,Trial_ID,Surface_Type,Coating_Roughness_nm,Friction_Coefficient,Sweat_Level,Temperature_C,Humidity_%,Grip_Force_Mean,Grip_Force_SD,Peak_Grip_Force,Pressure_Distribution_Index,Contact_Area_cm2,EMG_Flexor_RMS,EMG_Extensor_RMS,Muscle_Fatigue_Index,Impact_Force_N,Vibration_Peak,Vibration_Frequency_Hz,Shock_Transmission_Index,Grip_Stability_Score,Slip_Event,Injury_Risk_Level
P1958,18,Female,Intermediate,Left,Forehand,2,Coated,58.10774834433818,0.7914977271804218,High,20.98163753487581,51.06654063138587,252.83181966924286,26.73765580481175,316.1013837470248,0.9224522813699965,23.266961874437754,0.4175462889621272,0.49491692991946945,16.39422915384225,250.93443842395496,12.549704165539728,169.0976054452235,0.33514934696080856,87.5049658255102,0,Low
P1959,18,Male,Beginner,Left,Forehand,4,Non-Coated,99.73266522266954,0.7703594742056279,Dry,27.88616907677816,76.74687075746681,295.9662462446027,22.113157546262038,326.957899125267,0.6132988360274904,27.415519483558704,0.49114851291055717,0.28521008126153985,18.83057052252915,340.30278955106553,12.347068051474547,114.9431402624118,0.5081170560762092,85.4359838013405,1,Low
P1960,36,Male,Beginner,Right,Serve,4,Coated,46.395245996263824,0.7335399903543008,Dry,21.94428529767369,73.96306613271739,288.1348371957007,33.9110192859655,279.64148595189937,0.7447839857411176,18.195534509851434,0.6582317647759,0.4594222126104266,31.75138708824106,250.19570207106528,12.963661586483038,137.35830534416695,0.2401685784349905,92.77159911642244,1,Medium
P1961,33,Female,Pro,Right,Forehand,1,Coated,79.4817552670331,0.7952360451080951,Dry,26.91551358735727,64.07063373800955,183.65975257011385,17.660935434794396,225.94266243026578,0.7786997176159984,27.48948334377578,0.32160206936983615,0.21273094735484263,43.812586008083514,346.4164977841234,12.654644886214157,132.22476707706957,0.2915203635796312,96.6740896514055,0,Medium
P1962,31,Male,Pro,Right,Serve,5,Coated,56.290834978132565,0.7824055616849214,Dry,34.319454478467016,87.13279663851866,237.7144587100135,27.490201951871164,237.1907038228016,0.7252665670060929,16.429656208721987,0.5956059668181142,0.24114117006038926,16.092770500805713,322.49818569312913,19.76437257471891,122.41642815690511,0.30020852161472783,95.84634060622379,1,High
P1963,38,Female,Pro,Right,Forehand,5,Non-Coated,60.661955851302764,0.8659943122913438,Dry,24.421359313317264,73.98191830287456,219.53631576563373,30.5677249393938,218.95013161387217,0.6173454468968412,28.248045512222603,0.2059785781397741,0.4140042699764914,14.27581294386767,266.39110815686905,16.399524461765296,135.14736521268685,0.5353512552854907,95.59245296196255,0,Low
P1964,33,Male,Beginner,Right,Serve,1,Non-Coated,142.82741920665808,0.7396423568776179,Moderate,27.333690707236112,84.67097803099546,241.27255948077612,14.847680251955834,225.42593814995803,0.7653044172042748,27.338004943286798,0.24239916288809532,0.481529455954467,30.70154064294986,263.2606986650545,13.55802660601102,151.76257291645732,0.3730859365555089,93.5501739276483,1,Low
P1965,22,Female,Beginner,Left,Backhand,1,Coated,107.17507810253689,0.6975259058666714,Moderate,25.76389445102104,49.527647117485955,252.74564278460576,28.361549846462854,331.45960906693836,0.9414937330956304,23.510020994198687,0.6748427639103556,0.5657469029074962,17.546037297724148,251.0335065336243,14.1406726043387,154.90392811380713,0.33762788825722645,64.81524177045297,0,Low
P1966,26,Female,Pro,Right,Serve,1,Non-Coated,138.13739465087957,0.832506709822355,High,29.44740446372373,54.83229550404444,204.00336815970562,18.61947799954087,272.0244186364994,0.625273948198167,24.1250983949865,0.5488643324212327,0.3751009905147852,49.7694264522661,332.74672771113165,21.49357789084555,180.74894417908524,0.2145453632252753,85.41257816236516,0,High
P1967,19,Female,Pro,Right,Serve,5,Non-Coated,88.78722028298245,0.8299241671403865,Moderate,22.907673959773383,45.22600668468641,273.7881683457907,11.475633094097654,216.65202017761032,0.8858374492965968,20.187662951371756,0.5166586043737772,0.24798122433947728,10.174331647916222,370.9824067074001,12.206437830652566,158.75869197182143,0.2471762659447027,79.64355190634794,1,Low
P1968,35,Male,Intermediate,Right,Forehand,1,Non-Coated,105.74076813297216,0.6094427533042307,Dry,23.89908935201425,55.22899989360177,237.00816601031596,8.09847109067786,238.21178929830305,0.6684783991576957,18.024242315401928,0.3670276338866926,0.5715906523457981,27.95452921319251,378.48156231036774,20.64104978099859,184.32494398844528,0.4748641034592199,91.22097061664043,0,High
P1969,23,Female,Intermediate,Right,Serve,2,Non-Coated,43.5303963412219,0.6328771992497595,Moderate,32.88151777046015,88.58891646031901,299.04072658778955,28.081453921202375,342.42521243451444,0.8018782302339671,21.831571383223903,0.2921685899583878,0.3749750741178335,16.501658189659082,335.38559570165467,18.84164705075156,158.7935648072227,0.5166734360233516,98.2059507434236,1,High
P1970,26,Male,Pro,Left,Serve,2,Non-Coated,91.64524555017675,0.885523391454897,High,32.17004335790507,88.14281230461503,183.01528628922733,13.02859012971782,276.3898535208911,0.7354607463575302,24.86178172186537,0.38995803626047154,0.39898924025822174,37.24315429018936,383.0751719456822,17.361429626963876,122.00944554532242,0.5711267569831613,74.57881248329949,1,Low
P1971,18,Male,Pro,Left,Forehand,3,Non-Coated,102.0462340678167,0.7054383384338347,Moderate,31.837845333059605,78.01931772754955,202.76630114237503,9.38222812367879,277.3451444481002,0.7221528894457495,29.976972898419945,0.4991950964550309,0.541771801761268,35.205380697392904,379.2969272809805,17.48911011950615,155.70452102633195,0.4487432490221611,90.19141052494442,0,Low
P1972,26,Male,Intermediate,Left,Backhand,2,Non-Coated,41.845548569209946,0.7318812437859163,High,31.56379413976844,66.05241313914786,262.7555760672478,21.424645363570313,278.84672957023525,0.904644761306278,27.2587959885291,0.5171909256835288,0.43431187744237176,42.28271353060501,354.73339376282314,15.07527889413729,167.48235266822869,0.33451151961475656,68.4845531032793,0,Medium
P1973,33,Male,Pro,Left,Backhand,4,Non-Coated,126.84380945060043,0.6585560436029334,High,26.891562401923686,79.03898993961225,263.421569583067,17.360846934994235,216.74252215521454,0.9407161632152559,21.514617549905708,0.2847753324308657,0.3205801019113372,32.53611996112038,304.46246215099654,15.266208098032909,162.2785262340831,0.34622253581926754,76.85824620985878,0,Medium
P1974,30,Male,Intermediate,Right,Backhand,3,Coated,72.49652827042661,0.7183748580140737,High,30.93336158798312,67.674347560686,249.8625869300334,26.67878102087134,345.5470487990972,0.735333491800398,26.148717792929936,0.4227509601241495,0.41631217509379026,17.574742448642276,374.0788456445516,19.552977142729524,181.98948150647132,0.5254142228607408,88.924576617468,0,High
P1975,26,Male,Intermediate,Right,Serve,2,Coated,89.77357824568472,0.8101748125184796,Dry,25.808072268081766,40.17542523357217,296.6352034428754,10.89883597555363,212.67286210223216,0.8241551804597559,16.62071254033273,0.4833792347397725,0.44994443910603116,12.132589186291455,308.751474143165,19.7303551568417,188.66936268155717,0.4131981631478294,63.483852648925925,0,High
P1976,38,Male,Intermediate,Left,Forehand,4,Non-Coated,98.91933138353069,0.7188207841122863,High,21.510643702842202,65.07735369718077,229.837801046392,11.581635580015332,305.0057631631045,0.7947448123160783,21.225540704318814,0.6799804047169591,0.5559199558424666,38.885870962057226,310.48966667474383,16.85389198474506,120.2254204330621,0.27918888861928004,94.48059906095762,1,Low
P1977,30,Female,Beginner,Left,Backhand,2,Non-Coated,149.14168684412766,0.6601746379855329,Moderate,25.900619624733388,69.94617230055263,230.04441744810234,18.91090812411623,208.6647228436232,0.6269225606508679,21.373868730641338,0.47471155229273054,0.29393378859368935,27.59687451474899,351.7112608668547,19.223112043075524,89.47038419773554,0.20194274674517848,96.68238506691895,0,High
P1978,26,Female,Beginner,Right,Backhand,4,Coated,50.910256156160116,0.5836003515380318,Moderate,22.37994566341896,53.28741787515021,289.2571635869008,22.05102063236081,266.53876556277885,0.6144063120799608,29.98235716819861,0.4902997050538295,0.42375161224528746,18.88851333752247,389.1878027495558,19.72065108680656,158.7692842970448,0.32999789635623133,94.88119233195263,1,High
P1979,28,Female,Pro,Right,Backhand,1,Coated,101.08075184469479,0.874891532188157,Moderate,25.862775209487644,50.164678212083075,244.61301383961728,30.25323580548381,334.9517409509266,0.8706917250246096,20.86522445914037,0.5825943423656313,0.568199615435544,20.072871986940143,325.0029669319256,13.985332618004827,93.23151820119334,0.5777798134559141,60.030081785671456,0,Medium
P1980,21,Male,Intermediate,Left,Backhand,4,Non-Coated,98.36535603802963,0.8550802379806635,High,24.461378230443298,53.69045474028256,222.44731939027204,23.811880155243365,315.26668135775213,0.7380869891125723,16.24922404349647,0.409455972875569,0.21818911621243867,15.961070495477077,276.5817346083937,17.480304252252708,186.07788762567134,0.532365339966558,92.13826511835421,0,Low
P1981,19,Male,Beginner,Left,Forehand,1,Coated,47.58006651635004,0.8269777301724028,High,28.987410006018873,71.18138747589329,266.2725583000631,32.370131018941514,250.20140324498055,0.7076509504059999,16.00841927123887,0.391933920552921,0.27782712513440516,21.34321337563243,271.3679804031923,15.229531445486135,178.65974927735425,0.24879200421598224,95.87916902612429,1,Medium
P1982,23,Male,Pro,Left,Backhand,4,Non-Coated,109.7332196214637,0.7929248373448978,Dry,25.42310623247635,47.30320574677762,254.3604741825033,13.879731575735686,282.7021648919749,0.9449539681976815,25.475765773972327,0.4954546042164539,0.3385259657526649,41.68085571370114,295.3357689151594,11.177296671628406,165.62333887195965,0.4220843037412093,99.35332302905276,0,Low
P1983,31,Male,Pro,Left,Serve,4,Coated,71.55398772831916,0.7304284595577042,High,30.583844950687677,76.01641506647496,216.76920603439098,24.097926931956376,224.79119834273538,0.6298304993833429,19.336396343946145,0.59165390529229,0.4713873598275436,34.82640259940261,318.64818526025994,17.78158782014491,191.14112133198452,0.272305415825511,61.34169736336874,0,Medium
P1984,21,Female,Pro,Right,Serve,2,Non-Coated,51.414476278108275,0.8640888751428577,Moderate,27.68220021571474,61.13374104808047,215.75145576974586,25.69143706440015,343.4180359136957,0.6941718931336187,28.033701714857582,0.518790858174857,0.5367389088619587,49.49593238667961,294.649351783939,17.049808395799428,186.46196958109724,0.43646824648320215,82.55258868316423,0,High
P1985,23,Male,Pro,Right,Forehand,4,Coated,59.6506124010298,0.8270955294789675,Dry,33.792384177730995,57.66739296026628,227.47353570327056,27.596736396313656,306.30160156229954,0.8998805854008759,22.244215404804315,0.2930655747756067,0.2796683395354767,30.971249405381045,356.7876755734959,11.231172474416487,190.7520108723483,0.2553410472236722,95.27704426217558,0,Medium
P1986,36,Female,Pro,Right,Backhand,2,Non-Coated,130.5963556536932,0.8356037946385619,Moderate,21.365381530255803,80.36156458401764,188.59440787922324,34.69356885217388,256.1440641465,0.7452495652864207,19.95558576906108,0.3988501403508691,0.2986817912129819,30.85958585788231,331.3978111315779,10.84975432349059,168.2533872562292,0.5397224659715758,89.24217329162124,0,Medium
P1987,23,Male,Intermediate,Left,Backhand,4,Coated,51.45372386811333,0.6583426655498132,Dry,30.315637829619984,65.30316247182633,293.1140282985167,20.63691320512653,247.6901892731417,0.8044864845408052,26.38671749630807,0.45629839916458514,0.5293141744900406,17.655442453214008,311.0097212419327,12.995612081872963,124.2147644968634,0.4919834407372429,94.173690842135,0,Low
P1988,19,Female,Pro,Right,Serve,5,Coated,91.3620127064357,0.6982103956908394,High,30.085953163550595,58.92002805954641,201.9624048235998,17.97162865629815,235.79581243329207,0.6169337610060869,21.262987672167487,0.4618721923415411,0.2593374026298392,33.45822114133139,282.0107442067841,20.000985198622715,85.72937081312911,0.32950775424480416,87.93579304801648,0,High
P1989,35,Male,Intermediate,Right,Forehand,3,Non-Coated,61.480043329714334,0.7973807924431405,Dry,34.259398211190515,83.90773577803023,203.25891627932646,31.009580229153354,317.97793238804064,0.9221021663823596,26.060749912139407,0.3697975694743991,0.3044707770313459,34.33470652473791,340.8122331160881,10.76412167248353,87.38726978232935,0.6962116227948411,60.96680509363481,1,Medium
P1990,30,Female,Beginner,Left,Serve,2,Non-Coated,57.85518482935132,0.6798718061227138,High,25.57327800565479,58.412581609973785,257.6446086020493,12.773354437303517,265.19213756171166,0.6479215534933573,25.711378965268267,0.46120732111453905,0.4930774343644638,18.261242561752276,351.11502722367004,15.524419838778885,175.17747188383197,0.49432006824685776,95.12816369427858,0,Low
P1991,26,Male,Pro,Left,Forehand,2,Coated,62.62829353587798,0.7228911286464184,High,24.581569545682434,82.95001414716853,266.90964567597734,8.999758626553865,249.5325831566637,0.6746781336660358,25.848171584120585,0.5364876959786726,0.2664635179838173,13.518642969051008,367.62560183766567,12.148438364900667,102.96561491207842,0.33436966819302616,84.70918288672704,1,Low
P1992,36,Female,Beginner,Left,Forehand,1,Coated,94.20612279715823,0.7762795386967932,Moderate,22.585901663204847,65.20993492312792,268.4202551519847,19.976904445345994,335.78326205603264,0.6548786754473933,27.856828084303068,0.43398635658763995,0.5312134098739547,24.750851702146555,398.6269649346542,13.042636909219969,117.57126874394363,0.378872444695863,69.89866665887519,0,Medium
P1993,30,Male,Intermediate,Left,Forehand,5,Non-Coated,66.15672632227285,0.7032154405544984,High,23.979327730329405,50.40035487275036,225.00900282050773,14.674558072488258,222.5326921357191,0.7741251921255545,27.72599096253957,0.425673681821112,0.3962066390556026,16.884138307195204,284.6992830278118,19.239086780928766,150.33279563231463,0.6580821017168587,87.19309508735243,1,High
P1994,28,Female,Intermediate,Left,Serve,1,Coated,50.64062453878164,0.8275638625070114,High,27.52836159132708,70.6409094055542,284.7994743491911,18.70618583388745,239.57532410959215,0.8858988550731887,24.969123755489367,0.6007914123247418,0.37902883023627354,30.128183419340925,252.2667816385909,20.20725396700338,95.73092237647172,0.30159702389263443,80.57589120690712,1,High
P1995,18,Female,Beginner,Left,Forehand,5,Coated,128.15409561718855,0.5906975936095803,High,32.565694429399656,54.266176313498065,245.2798874097653,34.62424940905066,251.71485687197753,0.6934229873496918,29.354428078984697,0.578419014104812,0.25410208060891376,31.04439305627471,325.06666257580207,16.963461813219368,198.2393932072029,0.3018840560366123,88.69550843438415,1,Medium
P1996,39,Male,Pro,Right,Serve,5,Coated,99.38035434888542,0.801319778423706,Moderate,24.26429905220962,47.35775660880976,232.63050625950666,17.409182215919817,238.9777228322634,0.6498121544387154,15.310912334841905,0.41120247658802944,0.47186331435848156,34.3262346862219,388.6007326974066,20.358925307210576,178.0523244885283,0.48528196456807043,78.91288515566774,1,High
P1997,24,Female,Pro,Right,Serve,4,Coated,57.253901760542945,0.6008235212139473,High,22.36613174986086,44.32646856988897,277.2463753038801,27.115074126621266,287.8104561831658,0.7434725718229405,28.95634366404776,0.6980066710225548,0.5536004152723861,34.113239879152445,287.314194320681,20.282478307487082,150.1652968737523,0.36606899090505873,64.09896164177088,1,High
P1998,38,Male,Beginner,Right,Backhand,1,Coated,91.8572833495387,0.878243879224984,Moderate,24.08192706611253,52.0848667898721,209.22734990686052,14.760854263262555,290.1546667254396,0.9435792791183583,17.223801305001135,0.23323549368376723,0.47684315371498737,36.995125197362384,363.38127480541095,12.65822872461019,189.01505984706208,0.3520932472688373,96.48528440192521,0,Low
P1999,32,Male,Beginner,Right,Serve,3,Non-Coated,47.519874986020085,0.6599131882432356,Dry,21.51390462542727,76.82773210010956,283.22225321226233,16.19241948168674,208.21234587254244,0.6038703275883675,18.17464603037395,0.3629978684535249,0.3267538411387408,19.218195493282686,297.9266568061369,17.740210828823958,139.228491401313,0.4051549999674172,87.31569422211781,1,Low
P2000,18,Male,Beginner,Right,Serve,5,Coated,103.84728499806343,0.8284013263638149,Moderate,33.90043124461994,81.89996111878713,244.6595273477913,14.565190223426958,221.67935960972363,0.7763992835072547,27.26098573526828,0.2184152522166694,0.47951946648357996,39.23372126631452,308.6800114523065,19.339941601066073,187.63362930037113,0.615558816516822,88.55671825848171,1,High
P2001,29,Female,Pro,Right,Backhand,5,Coated,77.43353015577796,0.7324959423380366,Moderate,33.08936228033371,83.08604229909608,288.00697892077636,23.448343496095276,229.77931345690172,0.8342788441217315,21.00653224014127,0.6197346911943147,0.40397698368003326,30.992933522558648,392.1588043338959,16.732651098789056,179.11762296013256,0.6205058455303534,90.70298341043281,0,Medium
P2002,24,Female,Pro,Left,Backhand,2,Non-Coated,51.388138259318055,0.581880473305756,High,24.627375754777283,53.507413685497184,204.1935037266911,14.104931827303709,210.54921027725302,0.8823522642735765,21.37965663341468,0.5778151131506013,0.5414921753393505,27.492238430695842,319.15267846516986,19.669342015944007,81.68999849388062,0.5329338244261296,80.492045264471,1,High
P2003,32,Male,Pro,Left,Backhand,4,Non-Coated,60.20082348552371,0.7539053990368849,Moderate,23.704817238978006,73.04864664726709,292.3275691202911,27.395830771867665,218.71429839489696,0.8611667900178003,18.91840441663545,0.5418383009901941,0.38385883970518764,35.91581688674218,358.79832729452954,17.545978912166863,175.6086079593456,0.4886482795660987,88.55436709061682,0,High
P2004,38,Male,Beginner,Left,Forehand,3,Non-Coated,78.02729753357991,0.8692622079088994,Dry,33.58095971097374,51.517702995746475,262.5452090366868,26.367403360465623,235.9477083478434,0.6260496749790966,18.366617923731607,0.3072361116160455,0.2949210607562023,30.050427596296,332.4781712978031,13.413483901167035,174.0715565090719,0.20781484351499413,68.46661753218454,1,Medium
P2005,36,Female,Pro,Right,Forehand,5,Non-Coated,128.7048199721467,0.6050320415532664,Moderate,20.02657926981434,71.13810569841202,254.19942321628628,19.374281251713878,251.84309110816537,0.7616546557693175,16.59360682237498,0.5538594241660095,0.2405024885603136,31.026721212827418,364.5858051495093,18.22715550627727,118.08565607901119,0.4825527021419104,78.75081935575794,1,High
P2006,18,Female,Intermediate,Right,Backhand,2,Non-Coated,59.11312658528057,0.6624574322762912,High,29.0086629198702,84.36054965208484,230.6481023379609,8.690579568020748,318.696351809385,0.6275623527936233,17.951568306939265,0.3776558787323695,0.3124267047311183,10.929912309140889,297.6048283109715,17.055998732572583,139.16500868901628,0.6770444693205697,87.66485689533201,0,Low
P2007,34,Female,Beginner,Left,Forehand,1,Coated,52.06306436420782,0.703705534835209,Dry,33.740056414185055,42.044684130104066,294.7577999958869,8.61158057011194,232.68576183339871,0.8169493626443671,23.501195211702495,0.6342847509063162,0.42541595433387813,42.08147325500946,381.53421836566486,17.49940656268104,96.58339128329182,0.618663567193654,92.19727564281635,0,Low
P2008,34,Male,Pro,Left,Backhand,5,Coated,96.75329071122528,0.6462685721692288,High,27.62836233359529,89.2612833862703,233.27035539738154,22.385784061941195,300.50387471650225,0.6269610422029789,25.599133233361762,0.2997508224469416,0.26801701223688135,26.967034555855193,332.3383593515367,11.143842836526769,159.98980681918238,0.2722089404060479,98.72228373061105,0,Medium
P2009,20,Male,Beginner,Left,Forehand,2,Coated,101.45666603782914,0.8803228161577263,High,20.044504393994508,81.35439387292226,239.8251542937091,30.65836837103064,208.68215293770865,0.6169451827611536,26.08258914462868,0.30892038103522595,0.21590445357262436,30.723059653726622,296.37413478010546,11.508825794942997,160.92717648082692,0.6869875757501875,94.43037909776136,0,Medium
P2010,29,Male,Intermediate,Left,Serve,1,Non-Coated,49.92654494341589,0.682125092682963,Moderate,23.283071440777334,78.08310581468493,273.7797730302375,24.16958912715172,298.7361389455611,0.707109850550023,20.551847933100632,0.6802931451724785,0.37953722086825054,25.59642115139885,255.7298038135225,19.77584021792402,197.77505987583083,0.3083173605007857,61.66126418567043,0,High
P2011,23,Male,Intermediate,Left,Forehand,4,Non-Coated,71.29329271280322,0.7803217204699876,High,33.83662390837901,74.56814468558954,214.18109155352474,19.762562462797007,319.20788084828115,0.9285911404849837,28.829321644757062,0.45851007387982995,0.3389728474407883,32.061218980297355,251.98124260707664,15.175249565444911,166.7303904140706,0.26190760901301285,67.07048897758807,1,Medium
P2012,28,Male,Beginner,Right,Forehand,1,Non-Coated,68.90404417056794,0.6283708675295231,Dry,20.255336362697438,78.51369444569391,214.97943753765503,31.817208504027295,290.7211923266945,0.8484987870360657,19.930920849707874,0.42319286991498994,0.3681562500133442,12.161695447874,303.0049654382058,12.583327327260669,133.68176719355495,0.3444689404207988,87.17762558143258,0,Low
P2013,20,Female,Beginner,Right,Serve,5,Coated,60.484377040722684,0.626897078118577,Dry,25.921696490948023,89.7297678020273,273.03572251454636,13.318877123723006,230.20884355623252,0.6014090942623579,16.6670496509773,0.375874351938457,0.3816533642459238,25.356362455989434,282.35506541767126,11.11210967472575,101.63277401964746,0.2705718393329585,63.283467574576726,0,Low
P2014,25,Male,Intermediate,Right,Backhand,3,Coated,74.72019399207191,0.6115472674613788,Dry,31.84617089499467,78.50956485562703,195.42957470281294,17.7044595915402,249.5612020793609,0.6996548012162143,29.178341535181932,0.6156062604028729,0.5064281882928012,36.74711168504106,257.90184753420925,13.15484535243505,174.52584776489618,0.31233952647489205,99.81316025767316,0,Medium
P2015,31,Female,Beginner,Left,Forehand,1,Coated,44.08193626921263,0.7021842922343532,Dry,32.57136490527505,57.58003923341635,278.7557424351628,23.26335520050656,320.7772023291893,0.6061242634136564,23.110157118716796,0.3763537738070465,0.5843707421161299,47.53784415269899,332.92694080801334,13.542357668248389,122.45547631167454,0.35440157643571724,78.8468221592877,0,Medium
P2016,31,Female,Intermediate,Right,Forehand,3,Coated,111.67047612488263,0.736500370801519,Moderate,27.16411898943005,70.69609264667517,255.0210009971818,15.875075667006424,264.79578387368844,0.7030088295500854,29.57064333173647,0.3780784853181207,0.30491377492501415,43.967209688331394,398.3183554393858,21.79556986403827,193.24696061130936,0.4953902308624863,87.45768543362882,1,High
P2017,27,Male,Intermediate,Left,Serve,3,Coated,148.73358595372252,0.5537618580130537,Dry,23.487256275992788,56.84615080799179,244.69005196839254,34.938237010219495,238.28519718925588,0.8399222616076721,20.90499829774661,0.2616670753618843,0.5769595518083144,48.51272122370921,313.34900593079976,20.014060390195006,113.25060804035445,0.506892195830295,61.9122724831447,1,High
P2018,19,Female,Pro,Right,Serve,1,Coated,109.74514442161737,0.8415231996645901,Moderate,28.995570765292385,88.50327216283354,207.49312586158578,20.212664757251616,339.90373048633086,0.8659225350882442,26.360899251041246,0.46036319219262495,0.2913502480953837,41.2605860406887,332.81693920619847,10.941484726445896,103.59238112177789,0.46721850864580716,77.21759505457268,0,Medium
P2019,31,Male,Beginner,Left,Serve,4,Non-Coated,79.71840955981648,0.7294638623858847,High,23.956670473359523,85.00698664128501,274.36418032132906,9.396500030211106,295.6032284915886,0.8814377327084739,16.649050901018583,0.6618749955083043,0.5019780426387824,35.304690912952026,282.9706129021064,18.9813981691701,154.45217068911052,0.34908567706401583,69.58401347259618,0,High
P2020,26,Female,Beginner,Left,Serve,1,Coated,113.47013312602445,0.6050234731957512,High,23.828963869938747,68.38101137314142,276.5943707410499,12.754252306315383,320.85720658223295,0.9184965338718769,27.81118697389826,0.6787696146793298,0.4725384194017859,26.930897696085946,280.73749182787856,16.767162460295516,189.87574596986175,0.6767026280289837,64.19363054363319,0,Low
P2021,20,Male,Pro,Right,Backhand,2,Coated,102.8667513125934,0.5735526593760462,Moderate,32.1139964509552,79.06368772467246,237.95302414518216,22.376983443416464,203.67528273594567,0.7280276322839181,17.56049708176695,0.6977577709802538,0.22088888659117584,14.925695742792872,299.25601830817635,12.741706881554787,96.92809040125492,0.3483995379585454,86.90394422921375,0,Low
P2022,38,Male,Intermediate,Right,Forehand,3,Coated,133.1433723646079,0.5721197539952648,High,22.313987529449197,85.4843471485882,226.70027698286506,22.85151739151145,250.90048747446497,0.9019092009345431,16.030186093617715,0.4365352693211194,0.489968721212995,20.032085481227817,375.25774001882803,18.958925859832,84.96117640733463,0.40051529286546006,99.07237231654494,1,High
P2023,25,Female,Beginner,Right,Forehand,5,Coated,108.40620170802005,0.6401752204004851,High,20.08282217602986,52.18001318282796,209.5394205028728,34.571895214256756,268.83453535744957,0.8546840551920393,16.466299076297464,0.5874740416918026,0.5604490766686543,20.847001856281487,394.0864511316371,10.362144220297909,196.08620567297677,0.4111335395384256,72.20420373413391,0,Medium
P2024,33,Male,Pro,Right,Forehand,3,Coated,109.74839900833736,0.7247522517898426,Dry,25.051628255087735,68.97409284644023,270.508082050701,24.199093297509254,288.11323312036444,0.7882145470668793,23.360633893145142,0.47626736614269244,0.5720889186980357,27.115320759344286,360.9587842729412,18.77836833941818,96.40684579372856,0.21122452785579454,97.14286018062576,0,High
P2025,19,Female,Pro,Right,Forehand,5,Non-Coated,64.38306071002927,0.8510838376010494,High,27.36460932492545,64.08581596262741,256.73423077520476,25.998937649698874,228.49578297051966,0.9341207660696796,19.37810310843583,0.473978873127497,0.4740773617580654,34.39363884650946,253.0834426192453,20.74345563623838,152.90235994859947,0.414391899882554,60.12451893581668,1,High
P2026,23,Male,Beginner,Left,Backhand,2,Coated,85.71899623913525,0.8660378994118163,High,30.576205878429853,78.57956774214708,204.79572352402292,13.770514788223448,274.6930329078776,0.9317093265004204,29.41431484613357,0.6031204553572369,0.5146352146016362,34.74647384598678,315.7619885749298,20.59135044887777,103.89173679485586,0.36917390518235327,86.51548906162785,0,High
P2027,38,Male,Pro,Right,Forehand,2,Coated,77.88576662812449,0.8413147719927914,Moderate,31.71672886406433,58.95412606669143,275.3361695621881,10.885351804146216,302.84380515345316,0.9141614983279711,27.79014888618086,0.6176789893486105,0.22861674000745907,28.221705497584267,313.1053557277677,19.268088038804358,100.12182154539708,0.23535187093900578,81.22734430677782,0,High
P2028,29,Male,Intermediate,Right,Backhand,2,Non-Coated,41.25677061441261,0.6649972138422533,Dry,29.95278816700445,75.44898198540957,285.8646376030151,24.254270219998368,251.8814085038036,0.6707795627254534,27.04961621740879,0.20989662720820418,0.26450105845532995,20.985750360238175,390.2800445592941,21.216769103101846,98.72544968949072,0.6055711779970416,74.76375481348613,0,High
P2029,22,Female,Pro,Left,Backhand,1,Non-Coated,74.46088023279675,0.6572952130971348,High,29.3976332047539,60.149654450586894,187.1096715297895,31.351759368283794,303.7163304557089,0.6727603621190907,27.144576993925376,0.671394927119435,0.30499186497801684,12.259776474225,361.8352391595487,18.487930929557884,165.1964299468562,0.5558587816871555,76.70117848299822,0,High
P2030,19,Female,Intermediate,Right,Serve,3,Coated,93.46683367552453,0.8956104208042492,High,29.986230834791527,45.55374323222521,272.69047656288495,23.859069698335887,258.44810605577607,0.9153510331033818,28.36015991676789,0.6114917658031434,0.41253534913346834,49.553455411213015,357.15860933116136,18.2407366900609,171.1546333334188,0.34172541305684234,84.02941006074886,1,High
P2031,33,Male,Intermediate,Left,Serve,5,Coated,105.98334965310892,0.7884482204956107,Moderate,24.072897763716483,45.35607158041586,282.3362320113183,19.95514689098475,270.4195103557662,0.7392696028152964,27.978151649345556,0.5605543821475205,0.3544978981979825,47.58239592488063,334.71641392874204,10.314325355413452,94.37602287464208,0.33030284418822364,82.32154182824405,0,Medium
P2032,22,Female,Beginner,Right,Forehand,2,Coated,142.80258413815008,0.6567331794401396,High,25.735419844468517,45.95281622765937,298.98094793694565,23.611579315683986,220.14393508583998,0.8791054910687319,28.923113446588992,0.6260161863606182,0.46285401432872475,17.31703837045284,346.875228028866,12.090255547626843,96.38824561108369,0.652362698456665,80.32713225180703,0,Low
P2033,32,Male,Pro,Right,Backhand,2,Coated,66.3025135295798,0.6651780533136813,Dry,29.246547514993466,41.625993796608086,208.51217987248404,20.656832619114464,297.69118490927065,0.8404292169564512,29.015494844725552,0.46863162898460353,0.3782755147944321,34.21583463971899,354.7913102156523,19.377144295089035,192.1196996444083,0.29456754067199364,99.31965348808126,0,High
P2034,29,Female,Intermediate,Left,Serve,5,Coated,56.76718902194142,0.702125553758744,Dry,20.983559905309594,66.64865857983861,224.52038462571034,11.830802552413562,233.64135320350582,0.8668248773475112,19.474819883370635,0.586631760661543,0.5100088961402616,21.826173615754,332.8833686869034,21.97003281576812,150.6631851116203,0.636845856100535,90.7446376915434,0,High
